Animal,Sire,Dam
110114,100525,100614
110115,100525,100276
110116,100525,100276
110117,100525,100888
110118,100525,100888
110119,100525,100630
110120,100525,100630
110121,100133,100046
110122,100133,100046
110123,100133,100950
110124,100133,100950
110125,100133,100536
110126,100133,100536
110127,100133,100020
110128,100133,100020
110129,100133,100428
110130,100133,100428
110131,100133,100038
110132,100133,100038
110133,100133,100768
110134,100133,100768
110135,100133,100830
110136,100133,100830
110137,100133,100404
110138,100133,100404
110139,100133,100918
110140,100133,100918
110141,100639,100760
110142,100639,100760
110143,100639,100770
110144,100639,100770
110145,100639,100622
110146,100639,100622
110147,100639,100994
110148,100639,100994
110149,100639,100990
110150,100639,100990
110151,100639,100056
110152,100639,100056
110153,100639,100260
110154,100639,100260
110155,100639,100414
110156,100639,100414
110157,100639,100372
110158,100639,100372
110159,100639,100420
110160,100639,100420
110161,100391,100232
110162,100391,100232
110163,100391,100592
110164,100391,100592
110165,100391,100546
110166,100391,100546
110167,100391,100236
110168,100391,100236
110169,100391,100822
110170,100391,100822
110171,100391,100680
110172,100391,100680
110173,100391,100704
110174,100391,100704
110175,100391,100486
110176,100391,100486
110177,100391,100824
110178,100391,100824
110179,100391,100134
110180,100391,100134
110181,100295,100666
110182,100295,100666
110183,100295,100576
110184,100295,100576
110185,100295,100498
110186,100295,100498
110187,100295,100402
110188,100295,100402
110189,100295,100596
110190,100295,100596
110191,100295,100700
110192,100295,100700
110193,100295,100350
110194,100295,100350
110195,100295,100406
110196,100295,100406
110197,100295,100188
110198,100295,100188
110199,100295,100600
110200,100295,100600
110201,100333,100560
110202,100333,100560
110203,100333,100472
110204,100333,100472
110205,100333,100028
110206,100333,100028
110207,100333,100586
110208,100333,100586
110209,100333,100782
110210,100333,100782
110211,100333,100512
110212,100333,100512
110213,100333,100016
110214,100333,100016
110215,100333,100098
110216,100333,100098
110217,100333,100538
110218,100333,100538
110219,100333,100868
110220,100333,100868
110221,100851,100252
110222,100851,100252
110223,100851,100814
110224,100851,100814
110225,100851,100514
110226,100851,100514
110227,100851,100244
110228,100851,100244
110229,100851,100522
110230,100851,100522
110231,100851,100912
110232,100851,100912
110233,100851,100980
110234,100851,100980
110235,100851,100316
110236,100851,100316
110237,100851,100996
110238,100851,100996
110239,100851,100156
110240,100851,100156
110241,100469,100214
110242,100469,100214
110243,100469,100340
110244,100469,100340
110245,100469,100128
110246,100469,100128
110247,100469,100634
110248,100469,100634
110249,100469,100306
110250,100469,100306
110251,100469,100072
110252,100469,100072
110253,100469,100518
110254,100469,100518
110255,100469,100248
110256,100469,100248
110257,100469,100642
110258,100469,100642
110259,100469,100110
110260,100469,100110
110261,100187,100772
110262,100187,100772
110263,100187,100742
110264,100187,100742
110265,100187,100352
110266,100187,100352
110267,100187,100074
110268,100187,100074
110269,100187,100124
110270,100187,100124
110271,100187,100752
110272,100187,100752
110273,100187,100716
110274,100187,100716
110275,100187,100328
110276,100187,100328
110277,100187,100502
110278,100187,100502
110279,100187,100368
110280,100187,100368
110281,100601,100650
110282,100601,100650
110283,100601,100334
110284,100601,100334
110285,100601,100432
110286,100601,100432
110287,100601,100694
110288,100601,100694
110289,100601,100452
110290,100601,100452
110291,100601,100286
110292,100601,100286
110293,100601,100152
110294,100601,100152
110295,100601,100460
110296,100601,100460
110297,100601,100002
110298,100601,100002
110299,100601,100910
110300,100601,100910
110301,100439,100882
110302,100439,100882
110303,100439,100820
110304,100439,100820
110305,100439,100462
110306,100439,100462
110307,100439,100120
110308,100439,100120
110309,100439,100370
110310,100439,100370
110311,100439,100562
110312,100439,100562
110313,100439,100304
110314,100439,100304
110315,100439,100526
110316,100439,100526
110317,100439,100380
110318,100439,100380
110319,100439,100192
110320,100439,100192
110321,100073,100604
110322,100073,100604
110323,100073,100984
110324,100073,100984
110325,100073,100818
110326,100073,100818
110327,100073,100902
110328,100073,100902
110329,100073,100288
110330,100073,100288
110331,100073,100022
110332,100073,100022
110333,100073,100408
110334,100073,100408
110335,100073,100302
110336,100073,100302
110337,100073,100112
110338,100073,100112
110339,100073,100034
110340,100073,100034
110341,100371,100774
110342,100371,100774
110343,100371,100872
110344,100371,100872
110345,100371,100762
110346,100371,100762
110347,100371,100442
110348,100371,100442
110349,100371,100832
110350,100371,100832
110351,100371,100734
110352,100371,100734
110353,100371,100936
110354,100371,100936
110355,100371,100086
110356,100371,100086
110357,100371,100808
110358,100371,100808
110359,100371,100298
110360,100371,100298
110361,100041,100394
110362,100041,100394
110363,100041,100444
110364,100041,100444
110365,100041,100240
110366,100041,100240
110367,100041,100166
110368,100041,100166
110369,100041,100632
110370,100041,100632
110371,100041,100686
110372,100041,100686
110373,100041,100378
110374,100041,100378
110375,100041,100728
110376,100041,100728
110377,100041,100384
110378,100041,100384
110379,100041,100826
110380,100041,100826
110381,100057,100144
110382,100057,100144
110383,100057,100892
110384,100057,100892
110385,100057,100198
110386,100057,100198
110387,100057,100272
110388,100057,100272
110389,100057,100954
110390,100057,100954
110391,100057,100122
110392,100057,100122
110393,100057,100314
110394,100057,100314
110395,100057,100422
110396,100057,100422
110397,100057,100102
110398,100057,100102
110399,100057,100794
110400,100057,100794
110401,100965,100258
110402,100965,100258
110403,100965,100714
110404,100965,100714
110405,100965,100018
110406,100965,100018
110407,100965,100854
110408,100965,100854
110409,100965,100678
110410,100965,100678
110411,100965,100184
110412,100965,100184
110413,100965,100176
110414,100965,100176
110415,100965,100740
110416,100965,100740
110417,100965,100640
110418,100965,100640
110419,100965,100238
110420,100965,100238
110421,100163,100986
110422,100163,100986
110423,100163,100212
110424,100163,100212
110425,100163,100566
110426,100163,100566
110427,100163,100424
110428,100163,100424
110429,100163,100670
110430,100163,100670
110431,100163,100652
110432,100163,100652
110433,100163,100506
110434,100163,100506
110435,100163,100130
110436,100163,100130
110437,100163,100612
110438,100163,100612
110439,100163,100058
110440,100163,100058
110441,100013,100588
110442,100013,100588
110443,100013,100284
110444,100013,100284
110445,100013,100662
110446,100013,100662
110447,100013,100312
110448,100013,100312
110449,100013,100210
110450,100013,100210
110451,100013,100090
110452,100013,100090
110453,100013,100266
110454,100013,100266
110455,100013,100374
110456,100013,100374
110457,100013,100862
110458,100013,100862
110459,100013,100078
110460,100013,100078
110461,100613,100692
110462,100613,100692
110463,100613,100132
110464,100613,100132
110465,100613,100396
110466,100613,100396
110467,100613,100568
110468,100613,100568
110469,100613,100050
110470,100613,100050
110471,100613,100626
110472,100613,100626
110473,100613,100250
110474,100613,100250
110475,100613,100202
110476,100613,100202
110477,100613,100392
110478,100613,100392
110479,100613,100012
110480,100613,100012
110481,100793,100558
110482,100793,100558
110483,100793,100942
110484,100793,100942
110485,100793,100806
110486,100793,100806
110487,100793,100060
110488,100793,100060
110489,100793,100724
110490,100793,100724
110491,100793,100196
110492,100793,100196
110493,100793,100364
110494,100793,100364
110495,100793,100274
110496,100793,100274
110497,100793,100766
110498,100793,100766
110499,100793,100890
110500,100793,100890
110501,100769,100496
110502,100769,100496
110503,100769,100976
110504,100769,100976
110505,100769,100796
110506,100769,100796
110507,100769,100884
110508,100769,100884
110509,100769,100784
110510,100769,100784
110511,100769,100570
110512,100769,100570
110513,100769,100386
110514,100769,100386
110515,100769,100004
110516,100769,100004
110517,100769,100958
110518,100769,100958
110519,100769,100478
110520,100769,100478
110521,100293,100052
110522,100293,100052
110523,100293,100174
110524,100293,100174
110525,100293,100944
110526,100293,100944
110527,100293,100520
110528,100293,100520
110529,100293,100308
110530,100293,100308
110531,100293,100736
110532,100293,100736
110533,100293,100702
110534,100293,100702
110535,100293,100332
110536,100293,100332
110537,100293,100982
110538,100293,100982
110539,100293,100344
110540,100293,100344
110541,100097,100610
110542,100097,100610
110543,100097,100712
110544,100097,100712
110545,100097,100310
110546,100097,100310
110547,100097,100964
110548,100097,100964
110549,100097,100470
110550,100097,100470
110551,100097,100946
110552,100097,100946
110553,100097,100572
110554,100097,100572
110555,100097,100688
110556,100097,100688
110557,100097,100324
110558,100097,100324
110559,100097,100092
110560,100097,100092
110561,100209,100780
110562,100209,100780
110563,100209,100032
110564,100209,100032
110565,100209,100082
110566,100209,100082
110567,100209,100542
110568,100209,100542
110569,100209,100860
110570,100209,100860
110571,100209,100928
110572,100209,100928
110573,100209,100206
110574,100209,100206
110575,100209,100138
110576,100209,100138
110577,100209,100864
110578,100209,100864
110579,100209,100140
110580,100209,100140
110581,100791,100228
110582,100791,100228
110583,100791,100186
110584,100791,100186
110585,100791,100978
110586,100791,100978
110587,100791,100914
110588,100791,100914
110589,100791,100476
110590,100791,100476
110591,100791,100426
110592,100791,100426
110593,100791,100108
110594,100791,100108
110595,100791,100168
110596,100791,100168
110597,100791,100088
110598,100791,100088
110599,100791,100224
110600,100791,100224
110601,100725,100484
110602,100725,100484
110603,100725,100154
110604,100725,100154
110605,100725,100590
110606,100725,100590
110607,100725,100438
110608,100725,100438
110609,100725,101000
110610,100725,101000
110611,100725,100024
110612,100725,100024
110613,100725,100216
110614,100725,100216
110615,100725,100254
110616,100725,100254
110617,100725,100262
110618,100725,100262
110619,100725,100204
110620,100725,100204
110621,100541,100894
110622,100541,100894
110623,100541,100812
110624,100541,100812
110625,100541,100602
110626,100541,100602
110627,100541,100330
110628,100541,100330
110629,100541,100804
110630,100541,100804
110631,100541,100358
110632,100541,100358
110633,100541,100730
110634,100541,100730
110635,100541,100816
110636,100541,100816
110637,100541,100786
110638,100541,100786
110639,100541,100834
110640,100541,100834
110641,100757,100418
110642,100757,100418
110643,100757,100922
110644,100757,100922
110645,100757,100624
110646,100757,100624
110647,100757,100084
110648,100757,100084
110649,100757,100464
110650,100757,100464
110651,100757,100410
110652,100757,100410
110653,100757,100458
110654,100757,100458
110655,100757,100398
110656,100757,100398
110657,100757,100116
110658,100757,100116
110659,100757,100874
110660,100757,100874
110661,100045,100268
110662,100045,100268
110663,100045,100504
110664,100045,100504
110665,100045,100382
110666,100045,100382
110667,100045,100926
110668,100045,100926
110669,100045,100492
110670,100045,100492
110671,100045,100466
110672,100045,100466
110673,100045,100718
110674,100045,100718
110675,100045,100896
110676,100045,100896
110677,100045,100750
110678,100045,100750
110679,100045,100966
110680,100045,100966
110681,100305,100970
110682,100305,100970
110683,100305,100446
110684,100305,100446
110685,100305,100584
110686,100305,100584
110687,100305,100638
110688,100305,100638
110689,100305,100844
110690,100305,100844
110691,100305,100886
110692,100305,100886
110693,100305,100646
110694,100305,100646
110695,100305,100150
110696,100305,100150
110697,100305,100026
110698,100305,100026
110699,100305,100040
110700,100305,100040
110701,100119,100390
110702,100119,100390
110703,100119,100956
110704,100119,100956
110705,100119,100450
110706,100119,100450
110707,100119,100294
110708,100119,100294
110709,100119,100706
110710,100119,100706
110711,100119,100164
110712,100119,100164
110713,100119,100664
110714,100119,100664
110715,100119,100178
110716,100119,100178
110717,100119,100582
110718,100119,100582
110719,100119,100656
110720,100119,100656
110721,100289,100858
110722,100289,100858
110723,100289,100764
110724,100289,100764
110725,100289,100100
110726,100289,100100
110727,100289,100754
110728,100289,100754
110729,100289,100628
110730,100289,100628
110731,100289,100598
110732,100289,100598
110733,100289,100342
110734,100289,100342
110735,100289,100360
110736,100289,100360
110737,100289,100710
110738,100289,100710
110739,100289,100968
110740,100289,100968
110741,100401,100190
110742,100401,100190
110743,100401,100482
110744,100401,100482
110745,100401,100070
110746,100401,100070
110747,100401,100264
110748,100401,100264
110749,100401,100722
110750,100401,100722
110751,100401,100848
110752,100401,100848
110753,100401,100866
110754,100401,100866
110755,100401,100790
110756,100401,100790
